num_date_time,answer
10_20240827 18,15020.902703865198
10_20240827 19,14513.159654910494
10_20240827 20,9850.522712064632
10_20240827 21,11074.504791024701
10_20240827 22,15444.516454562818
10_20240827 23,15602.60348844717
10_20240828 00,10240.361916029568
10_20240828 01,8718.398749510816
10_20240828 02,13673.064181515998
10_20240828 03,14983.360985682102
10_20240828 04,8238.015984087799
10_20240828 05,6584.612072307836
10_20240828 06,14453.001076854016
10_20240828 07,15034.867725999866
10_20240828 08,8372.245514955855
10_20240828 09,12870.911035496341
10_20240828 10,13378.179082211227
10_20240828 11,12313.513837986106
10_20240828 12,7363.436900444344
10_20240828 13,8676.339037203188
10_20240828 14,12740.715984877916
10_20240828 15,5881.042224958432
10_20240828 16,11989.224388641174
10_20240828 17,11188.329780183565
10_20240828 18,13782.071445165286
10_20240828 19,15096.13492437089
10_20240828 20,10519.14697204575
10_20240828 21,9370.063833294731
10_20240828 22,9772.303701132318
10_20240828 23,13267.233522208178
10_20240829 00,7239.610929963186
10_20240829 01,14668.26896206821
10_20240829 02,12860.657904357988
10_20240829 03,6681.299599696785
10_20240829 04,14722.09139973684
10_20240829 05,4067.916010712507
10_20240829 06,6541.813519242212
10_20240829 07,13685.90701666081
10_20240829 08,15124.51669221622
10_20240829 09,8537.050222890299
10_20240829 10,13933.510115412264
10_20240829 11,12898.646864091039
10_20240829 12,12625.63230889243
10_20240829 13,5963.858854593391
10_20240829 14,8447.139400350607
10_20240829 15,13327.814307247609
10_20240829 16,8137.608374074831
10_20240829 17,12043.375047866779
10_20240829 18,10675.465443913985
10_20240829 19,12159.623393574457
10_20240829 20,14631.647716315132
10_20240829 21,15857.555988371776
10_20240829 22,10646.968696509477
10_20240829 23,13236.708711051306
10_20240830 00,7002.024636199627
10_20240830 01,8608.555189128607
10_20240830 02,12748.329700983766
10_20240830 03,4205.471277145765
10_20240830 04,10272.925065490752
10_20240830 05,12043.0800562523
10_20240830 06,14221.925940727444
10_20240830 07,9299.074610237669
10_20240830 08,12940.118280640138
10_20240830 09,8293.700384320524
10_20240830 10,10242.563744007377
10_20240830 11,13280.769813755302
10_20240830 12,14507.034378252272
10_20240830 13,7361.069172890298
10_20240830 14,12039.433303778053
10_20240830 15,12583.209025652974
10_20240830 16,12636.95553855913
10_20240830 17,10847.831018741606
10_20240830 18,13465.992582478495
10_20240830 19,12843.245900504382
10_20240830 20,13038.910752926146
10_20240830 21,12707.114008649798
10_20240830 22,7238.102323191064
10_20240830 23,13770.994565174715
10_20240831 00,10601.601490586672
10_20240831 01,7458.165636538172
10_20240831 02,13827.632710961858
10_20240831 03,9302.096231417658
10_20240831 04,12145.86696840603
10_20240831 05,10956.824108355471
10_20240831 06,7408.91203684528
10_20240831 07,10763.665844149084
10_20240831 08,15520.875646119108
10_20240831 09,9578.772130017649
10_20240831 10,9458.058369270955
10_20240831 11,14067.82231000849
10_20240831 12,7259.928096116184
10_20240831 13,14499.705916352508
10_20240831 14,8763.01580447582
10_20240831 15,11157.587879066941
10_20240831 16,7913.313553121045
10_20240831 17,10752.634099425675
10_20240831 18,14761.077981698643
10_20240831 19,10866.681897110888
10_20240831 20,15435.961427385893
10_20240831 21,7704.241436521723
10_20240831 22,11028.769478556944
10_20240831 23,10183.329284648731
11_20240825 00,2216.957003417444
11_20240825 01,1183.777096846638
11_20240825 02,1145.173700072048
11_20240825 03,2147.952401663448
11_20240825 04,1255.2893237972512
11_20240825 05,1325.3346055894835
11_20240825 06,2105.227850579938
11_20240825 07,1481.5479874638645
11_20240825 08,2092.720223858137
11_20240825 09,1401.6718451664397
11_20240825 10,1042.5680114716984
11_20240825 11,1880.8353470282887
11_20240825 12,1661.9920829949647
11_20240825 13,622.8716740635311
11_20240825 14,1126.641568636195
11_20240825 15,1684.7848547119588
11_20240825 16,1530.1003156230508
11_20240825 17,2202.425254190891
11_20240825 18,1770.8150469048423
11_20240825 19,1415.3458384144371
11_20240825 20,2076.020533464719
11_20240825 21,1008.3603731124796
11_20240825 22,1263.6510017006835
11_20240825 23,1789.1946836090628
11_20240826 00,1989.9130935441726
11_20240826 01,1585.1406024899543
11_20240826 02,1932.3986992758032
11_20240826 03,1451.7631747965706
11_20240826 04,2235.5015074569624
11_20240826 05,1994.687693651913
11_20240826 06,2030.0253557866495
11_20240826 07,2075.2076133274113
11_20240826 08,2177.0658465879505
11_20240826 09,1354.3328850765288
11_20240826 10,1941.5859473596138
11_20240826 11,2045.913344899236
11_20240826 12,1200.4255491453514
11_20240826 13,1254.5485777536119
11_20240826 14,1663.317689895257
11_20240826 15,1217.670347208006
11_20240826 16,1754.1557974255247
11_20240826 17,1803.4795479852796
11_20240826 18,1838.7643343950667
11_20240826 19,1929.6904834379802
11_20240826 20,1402.8549890892514
11_20240826 21,1781.823032450894
11_20240826 22,1289.7617259056035
11_20240826 23,1846.7479513704839
11_20240827 00,2074.6942872788895
11_20240827 01,2040.4945855700876
11_20240827 02,1501.6545391992195
11_20240827 03,1470.950468763174
11_20240827 04,1562.3808953309126
11_20240827 05,2091.8279897982775
11_20240827 06,1773.0266859228586
11_20240827 07,1821.099382436381
11_20240827 08,1876.1029452343791
11_20240827 09,1115.452882878225
11_20240827 10,1181.5042373081537
11_20240827 11,1424.667461975886
11_20240827 12,1464.828138674749
11_20240827 13,1884.6788315214653
11_20240827 14,1745.2258875385342
11_20240827 15,559.5311291778695
11_20240827 16,1441.991662633143
11_20240827 17,1484.5997495671413
11_20240827 18,723.2572004972106
11_20240827 19,1167.7850601145935
11_20240827 20,2229.1539952432067
11_20240827 21,1159.4852916335585
11_20240827 22,1004.6503438746325
11_20240827 23,1249.428490764795
11_20240828 00,1627.0834460838983
11_20240828 01,1540.587540257162
11_20240828 02,1528.715239169259
11_20240828 03,1207.0134186414998
11_20240828 04,2173.164886049894
11_20240828 05,1852.519927556683
11_20240828 06,2037.6351641272768
11_20240828 07,1680.209166822247
11_20240828 08,1070.6439583831673
11_20240828 09,1557.6672975259848
11_20240828 10,2103.760325974703
11_20240828 11,2064.309327727239
11_20240828 12,1388.4638028675897
11_20240828 13,1271.8941325039532
11_20240828 14,1105.4011572163558
11_20240828 15,1356.843936535251
11_20240828 16,1808.6600787867887
11_20240828 17,1570.6708088288738
11_20240828 18,1090.1814717456878
11_20240828 19,1967.6375071184593
11_20240828 20,2141.4765739285576
11_20240828 21,1541.7269520366062
11_20240828 22,683.4135628794006
11_20240828 23,1556.3682660496588
11_20240829 00,1901.5502626658426
11_20240829 01,1443.314940038471
11_20240829 02,1145.2820619885194
11_20240829 03,1783.0170164133624
11_20240829 04,1519.038576102174
11_20240829 05,1702.1909188287996
11_20240829 06,1930.48843325398
11_20240829 07,1223.5135000611917
11_20240829 08,928.9169338917668
11_20240829 09,1996.208098513082
11_20240829 10,1944.7126751219025
11_20240829 11,2062.964499399796
11_20240829 12,1950.2643603245642
11_20240829 13,1999.9615178711138
11_20240829 14,1364.4107705852275
11_20240829 15,1547.5751403662784
11_20240829 16,1314.1541869231146
11_20240829 17,1011.4659043621422
11_20240829 18,1826.928189260896
11_20240829 19,1402.3164356933996
11_20240829 20,1807.398499638431
11_20240829 21,1577.0011614284672
11_20240829 22,1759.4273474532274
11_20240829 23,1618.0424264433964
11_20240830 00,2124.1039596100113
11_20240830 01,1927.8556931384442
11_20240830 02,1905.3303513456804
11_20240830 03,938.2901724812782
11_20240830 04,1938.6220098198542
11_20240830 05,1123.2312449853866
11_20240830 06,2019.9435897148505
11_20240830 07,1933.0875966991575
11_20240830 08,1017.503718477471
11_20240830 09,1331.5506783714459
11_20240830 10,2004.4055660234494
11_20240830 11,1957.1560440042176
11_20240830 12,1161.2217763659555
11_20240830 13,1266.5863734842692
11_20240830 14,875.6409712820046
11_20240830 15,1530.855257197301
11_20240830 16,1142.0550704071964
11_20240830 17,1965.6677994910888
11_20240830 18,1824.2517682030498
11_20240830 19,1510.6715423602927
11_20240830 20,1201.4864752118378
11_20240830 21,1322.7193366921567
11_20240830 22,1683.4495520330056
11_20240830 23,1509.4502500212038
11_20240831 00,1340.803371626493
11_20240831 01,756.3357270873594
11_20240831 02,1802.7750485416823
11_20240831 03,1880.6462003119814
11_20240831 04,1260.75205091626
11_20240831 05,1938.013847360728
11_20240831 06,2123.917842861524
11_20240831 07,1706.689682922532
11_20240831 08,1937.484421041755
11_20240831 09,1545.6935386461037
11_20240831 10,1389.2668471817096
11_20240831 11,1512.7686235912024
11_20240831 12,1097.786875750543
11_20240831 13,838.6726047320545
11_20240831 14,1714.7129422731973
11_20240831 15,1096.1381748040087
11_20240831 16,1806.42778190619
11_20240831 17,2036.2790682536947
11_20240831 18,1641.8282576574165
11_20240831 19,1984.3265207084291
11_20240831 20,1364.9410849640794
11_20240831 21,592.4350870541457
11_20240831 22,1156.6234676355261
11_20240831 23,1905.4268198839382
12_20240825 00,8635.945584987088
12_20240825 01,5652.720815223285
12_20240825 02,6671.155327699199
12_20240825 03,6378.795961978783
12_20240825 04,5842.971810273409
12_20240825 05,9153.988791116353
12_20240825 06,5935.155442073399
12_20240825 07,6885.1961257264575
12_20240825 08,8038.510032112525
12_20240825 09,7682.784876572541
12_20240825 10,6204.289214064995
12_20240825 11,8065.3810328703075
12_20240825 12,6765.490512143693
12_20240825 13,4843.5012254768535
12_20240825 14,5625.153585477883
12_20240825 15,8542.049441056313
12_20240825 16,7363.6799935128965
12_20240825 17,6025.6631658833085
12_20240825 18,6478.08608985032
12_20240825 19,6622.88363155194
12_20240825 20,2988.4667908905194
12_20240825 21,6727.248620164499
12_20240825 22,9274.982267586416
12_20240825 23,5296.071561939022
12_20240826 00,7996.751482950594
12_20240826 01,8020.497460924817
12_20240826 02,8213.410188755859
12_20240826 03,7193.001500493885
12_20240826 04,5401.352439485116
12_20240826 05,4810.1056439378135
12_20240826 06,6611.585024973374
12_20240826 07,6205.667569560563
12_20240826 08,6002.481202713416
12_20240826 09,8328.991997224548
12_20240826 10,8345.302381385854
12_20240826 11,7027.317547134329
12_20240826 12,8506.394698907003
12_20240826 13,7590.170380848691
12_20240826 14,9289.392319154795
12_20240826 15,9549.165823392403
12_20240826 16,6258.416641466898
12_20240826 17,6428.075206767671
12_20240826 18,7642.066201291329
12_20240826 19,5878.417563665157
12_20240826 20,6718.698679565705
12_20240826 21,7745.059200576146
12_20240826 22,7583.090624706874
12_20240826 23,6171.877476715621
12_20240827 00,5475.205485505516
12_20240827 01,8262.982936622668
12_20240827 02,8104.680588989324
12_20240827 03,8621.105124217713
12_20240827 04,5888.818303938038
12_20240827 05,6420.882267040614
12_20240827 06,7230.736575660945
12_20240827 07,2973.3570372137146
12_20240827 08,9109.537739091556
12_20240827 09,6384.523854606616
12_20240827 10,8128.40005079406
12_20240827 11,4270.824504076447
12_20240827 12,4312.03452637661
12_20240827 13,5022.669640076913
12_20240827 14,6464.752603661672
12_20240827 15,7987.754937887657
12_20240827 16,5002.929036650165
12_20240827 17,6869.184055462838
12_20240827 18,8252.836181387493
12_20240827 19,8567.572792994113
12_20240827 20,7012.791849527481
12_20240827 21,6290.886460622229
12_20240827 22,6454.675392496401
12_20240827 23,5701.870797954929
12_20240828 00,4825.64099401346
12_20240828 01,6471.09382621429
12_20240828 02,6768.527381396681
12_20240828 03,5150.244198171678
12_20240828 04,9287.740591161755
12_20240828 05,8460.6352025189
12_20240828 06,7700.673199506631
12_20240828 07,7097.0120396416005
12_20240828 08,7731.9602635974625
12_20240828 09,8288.977322434816
12_20240828 10,9678.689923087411
12_20240828 11,8489.848533656923
12_20240828 12,9140.138965149788
12_20240828 13,4636.242117327372
12_20240828 14,5887.212852234703
12_20240828 15,6479.218772527083
12_20240828 16,5784.644024282559
12_20240828 17,8169.09180429787
12_20240828 18,6906.185593896102
12_20240828 19,7125.420992450427
12_20240828 20,6603.0608614170515
12_20240828 21,8063.771626565242
12_20240828 22,8043.167072824661
12_20240828 23,6272.299533058565
12_20240829 00,5542.276103090734
12_20240829 01,9502.03413124535
12_20240829 02,5632.618642874639
12_20240829 03,2814.106875108451
12_20240829 04,7668.642020197187
12_20240829 05,5836.564382962862
12_20240829 06,5587.941333890167
12_20240829 07,6619.491000955806
12_20240829 08,7859.436362219596
12_20240829 09,7052.715358859068
12_20240829 10,6907.046802035718
12_20240829 11,4923.214672942779
12_20240829 12,8598.68452351927
12_20240829 13,8191.339458834505
12_20240829 14,5663.027978693262
12_20240829 15,5578.175477021006
12_20240829 16,8196.92493017183
12_20240829 17,6333.850529053906
12_20240829 18,6339.6066281063495
12_20240829 19,4218.98509442105
12_20240829 20,6669.210539980355
12_20240829 21,8471.276179388737
12_20240829 22,5583.6790776606
12_20240829 23,8250.182353905233
12_20240830 00,3789.468387524357
12_20240830 01,4889.6833017124445
12_20240830 02,5764.211818612319
12_20240830 03,7652.321876848046
12_20240830 04,8791.526549283724
12_20240830 05,8198.18709632438
12_20240830 06,6117.217336420708
12_20240830 07,7823.844879588525
12_20240830 08,6526.013138044693
12_20240830 09,5212.340407401565
12_20240830 10,7113.839083519713
12_20240830 11,5715.369562107078
12_20240830 12,7894.501785726476
12_20240830 13,5105.613545771917
12_20240830 14,8039.853728710779
12_20240830 15,6232.252204328795
12_20240830 16,5783.598471078576
12_20240830 17,5833.8549652361135
12_20240830 18,8147.340292377579
12_20240830 19,8052.287871890023
12_20240830 20,7995.6650826809455
12_20240830 21,8048.415919576051
12_20240830 22,6257.816566563729
12_20240830 23,7165.082819795494
12_20240831 00,5523.815266978161
12_20240831 01,6408.038957349033
12_20240831 02,5676.633632057422
12_20240831 03,7881.783826525734
12_20240831 04,8349.202617420564
12_20240831 05,7744.733767879563
12_20240831 06,7227.454885119967
12_20240831 07,5260.988317339188
12_20240831 08,6161.149658516977
12_20240831 09,7649.885879139274
12_20240831 10,9127.189867403917
12_20240831 11,6858.251560421762
12_20240831 12,6658.994122239317
12_20240831 13,5012.3349817529215
12_20240831 14,5435.938647023182
12_20240831 15,6908.068122803095
12_20240831 16,4698.048245650859
12_20240831 17,9451.491708447153
12_20240831 18,5753.070071761255
12_20240831 19,9155.6504138984
12_20240831 20,7360.346371418134
12_20240831 21,4994.875752272275
12_20240831 22,5940.965268538046
12_20240831 23,6325.45311791072
13_20240825 00,2478.325205196437
13_20240825 01,3299.2943821674107
13_20240825 02,2559.1136726016675
13_20240825 03,2562.888201486988
13_20240825 04,1462.5700553383276
13_20240825 05,2186.7722379826873
13_20240825 06,2517.198731588948
13_20240825 07,2752.4478728521913
13_20240825 08,3029.4134037364765
13_20240825 09,2036.7908101122475
13_20240825 10,3145.8334874551747
13_20240825 11,1603.9345727762252
13_20240825 12,1999.454221384993
13_20240825 13,1707.5802969610863
13_20240825 14,2802.2850716707
13_20240825 15,2319.3794440246243
13_20240825 16,3293.8038628263885
13_20240825 17,2227.294785227419
13_20240825 18,1319.0585707178675
13_20240825 19,3662.3725732424473
13_20240825 20,2794.394584132033
13_20240825 21,3362.9469398472356
13_20240825 22,2949.003223953605
13_20240825 23,2949.668586811463
13_20240826 00,2927.684009525701
13_20240826 01,2333.1846561706107
13_20240826 02,2357.891399799701
13_20240826 03,1866.729775057038
13_20240826 04,1929.9117593237406
13_20240826 05,3126.6286337134998
13_20240826 06,2776.394444762156
13_20240826 07,1978.3549590181708
13_20240826 08,2298.306070772305
13_20240826 09,2925.5919104887007
13_20240826 10,1224.418850846605
13_20240826 11,957.0115067473115
13_20240826 12,3004.761355252296
13_20240826 13,3128.0821065241535
13_20240826 14,2488.55379234748
13_20240826 15,2188.887570613113
13_20240826 16,1394.8431091768348
13_20240826 17,1983.2579534104434
13_20240826 18,2073.3654390135207
13_20240826 19,3044.2696659279854
13_20240826 20,1988.4332790048545
13_20240826 21,2380.4717598060865
13_20240826 22,2951.7773024561484
13_20240826 23,2833.070505823933
13_20240827 00,2353.7210241479306
13_20240827 01,2503.02859931874
13_20240827 02,2170.2959186799953
13_20240827 03,2961.709910695926
13_20240827 04,3076.3586729023928
13_20240827 05,1920.3809914206959
13_20240827 06,2268.6422833248516
13_20240827 07,2889.195068618702
13_20240827 08,2331.861130740279
13_20240827 09,2382.9843594654485
13_20240827 10,1575.5082546200636
13_20240827 11,2852.246717538571
13_20240827 12,2762.7822947741624
13_20240827 13,2248.3437854807025
13_20240827 14,2775.753506860693
13_20240827 15,2473.1654843793976
13_20240827 16,1999.6190377686582
13_20240827 17,2677.7352560078716
13_20240827 18,935.445192542866
13_20240827 19,1880.355077614961
13_20240827 20,2491.2468526271814
13_20240827 21,2019.706484128235
13_20240827 22,2438.1150763118553
13_20240827 23,1956.1611489482998
13_20240828 00,3004.424902955542
13_20240828 01,1820.1193332433184
13_20240828 02,2343.957230489249
13_20240828 03,1920.5574152074182
13_20240828 04,3131.264581799178
13_20240828 05,2899.449412907923
13_20240828 06,2842.5602642836657
13_20240828 07,2084.2447141715083
13_20240828 08,1829.9896422189377
13_20240828 09,3815.764180965568
13_20240828 10,1730.3349697939188
13_20240828 11,3460.322176106365
13_20240828 12,2167.459687601673
13_20240828 13,2009.3265039147122
13_20240828 14,1953.546807578407
13_20240828 15,1904.1880662782664
13_20240828 16,1858.9347016685288
13_20240828 17,2014.8253842901743
13_20240828 18,966.5993559918584
13_20240828 19,2242.906304507408
13_20240828 20,1908.6574828348007
13_20240828 21,1941.9811930373037
13_20240828 22,3410.7411510649517
13_20240828 23,3627.9114072325583
13_20240829 00,2599.8207189735226
13_20240829 01,3798.7541170946497
13_20240829 02,3225.4658399171185
13_20240829 03,2056.189754196841
13_20240829 04,2955.7195775641885
13_20240829 05,1958.0208155004768
13_20240829 06,1930.5004251468777
13_20240829 07,3155.32921717315
13_20240829 08,2774.2474884229346
13_20240829 09,1482.8969105195317
13_20240829 10,1856.2993293691088
13_20240829 11,1939.145489575027
13_20240829 12,1593.8290973168168
13_20240829 13,2363.9855952139424
13_20240829 14,3187.7599144184696
13_20240829 15,2083.344054153372
13_20240829 16,2275.1362444571378
13_20240829 17,1828.4144223578376
13_20240829 18,3476.551207605733
13_20240829 19,1592.6496224311331
13_20240829 20,2300.8448996722
13_20240829 21,1956.3792154822117
13_20240829 22,1799.8439516481963
13_20240829 23,2198.955455965293
13_20240830 00,3097.5209994438255
13_20240830 01,2618.019628478457
13_20240830 02,2314.2219007649865
13_20240830 03,2235.5530588526044
13_20240830 04,2042.9672322479978
13_20240830 05,2467.3777007216004
13_20240830 06,2589.3338036111886
13_20240830 07,1321.2880526484912
13_20240830 08,1235.8664378317533
13_20240830 09,1897.3634831636116
13_20240830 10,2541.327916190975
13_20240830 11,1901.4101427705823
13_20240830 12,1785.7338755820545
13_20240830 13,1549.9121873494578
13_20240830 14,3616.6082082997855
13_20240830 15,1768.9559781422445
13_20240830 16,1702.077159413499
13_20240830 17,3182.5888049489986
13_20240830 18,1707.8873908342196
13_20240830 19,1975.5775614426716
13_20240830 20,2745.4102472018176
13_20240830 21,2149.180136092095
13_20240830 22,3054.8049327417602
13_20240830 23,3051.978284392776
13_20240831 00,2199.079043684239
13_20240831 01,2746.105501293067
13_20240831 02,1841.7136043867888
13_20240831 03,2399.026314899424
13_20240831 04,2187.4061351431205
13_20240831 05,3360.8472914748418
13_20240831 06,2236.5125221584763
13_20240831 07,1546.8141135745313
13_20240831 08,2757.571294385694
13_20240831 09,2046.3782650914202
13_20240831 10,2658.0319924187806
13_20240831 11,1831.7638646149123
13_20240831 12,1186.4282339477036
13_20240831 13,2282.718278073572
13_20240831 14,1872.9438607204308
13_20240831 15,2649.45625371793
13_20240831 16,2403.550383342442
13_20240831 17,3429.3972241052825
13_20240831 18,2277.8033946539804
13_20240831 19,2225.6029087846277
13_20240831 20,1657.421486256655
13_20240831 21,1667.8194344161725
13_20240831 22,2871.0839818610693
13_20240831 23,2101.2070305203324
14_20240825 00,3321.00063268087
14_20240825 01,5251.098677366035
14_20240825 02,4451.47785768844
14_20240825 03,7025.71001821833
14_20240825 04,4753.238686232895
14_20240825 05,5137.823813180443
14_20240825 06,4255.817319768915
14_20240825 07,2572.8210651668837
14_20240825 08,5506.2477059250305
14_20240825 09,6338.8350715523175
14_20240825 10,6701.298818753624
14_20240825 11,6394.418164434121
14_20240825 12,4759.7032698841995
14_20240825 13,5300.529737870367
14_20240825 14,3712.365307058838
14_20240825 15,5290.458722040454
14_20240825 16,4249.307141330607
14_20240825 17,3444.347646990106
14_20240825 18,5749.350123271412
14_20240825 19,3213.2613069099707
14_20240825 20,5297.3961763027355
14_20240825 21,6355.032684052709
14_20240825 22,3082.5206679138146
14_20240825 23,4136.638340098718
14_20240826 00,6397.131392270654
14_20240826 01,3308.7915257074737
14_20240826 02,6338.3262904225085
14_20240826 03,5184.825670940423
14_20240826 04,5789.733746970782
14_20240826 05,4259.3338012387085
14_20240826 06,6272.648282930299
14_20240826 07,4236.796062992166
14_20240826 08,7234.0964566054345
14_20240826 09,5610.460682233805
14_20240826 10,3380.883022480689
14_20240826 11,4544.790681700747
14_20240826 12,4620.1330996217475
14_20240826 13,2660.1458416766163
14_20240826 14,4655.4939170503385
14_20240826 15,4435.750101829552
14_20240826 16,4619.806892516837
14_20240826 17,7707.878677155905
14_20240826 18,4551.454238065009
14_20240826 19,3852.300331043001
14_20240826 20,3807.013152187792
14_20240826 21,5612.716573838195
14_20240826 22,5450.864653673421
14_20240826 23,5015.955529162319
14_20240827 00,5758.908435552547
14_20240827 01,4427.94354532465
14_20240827 02,3728.6597356593884
14_20240827 03,4636.5834074864815
14_20240827 04,6058.112456013982
14_20240827 05,6693.168614414571
14_20240827 06,5022.409180887245
14_20240827 07,7639.377672266327
14_20240827 08,3300.714857592997
14_20240827 09,6449.840233241327
14_20240827 10,4076.8965516644867
14_20240827 11,3797.940623327416
14_20240827 12,6696.605625202009
14_20240827 13,4289.736478981158
14_20240827 14,4791.769064596179
14_20240827 15,7092.771847843684
14_20240827 16,4639.005891013924
14_20240827 17,4500.334916880909
14_20240827 18,5546.12148161795
14_20240827 19,3191.7122049340423
14_20240827 20,5847.488600448745
14_20240827 21,5221.474958656701
14_20240827 22,4185.083257323333
14_20240827 23,7066.965239450397
14_20240828 00,5956.3938756501975
14_20240828 01,3973.29099486829
14_20240828 02,4980.188303530582
14_20240828 03,5332.056634592154
14_20240828 04,5582.936253620983
14_20240828 05,4880.46167948306
14_20240828 06,3926.12135438186
14_20240828 07,3650.9488869381594
14_20240828 08,6230.298716918136
14_20240828 09,4079.1591077172216
14_20240828 10,7053.997589948903
14_20240828 11,4554.549155392933
14_20240828 12,4267.001833351344
14_20240828 13,4534.505887660869
14_20240828 14,4778.520581242234
14_20240828 15,4172.752066682764
14_20240828 16,4294.617587227475
14_20240828 17,4705.501026923585
14_20240828 18,3636.7906418115745
14_20240828 19,4570.6623013235385
14_20240828 20,5179.410337373391
14_20240828 21,3546.794417441045
14_20240828 22,6505.765480079656
14_20240828 23,5388.0618082433775
14_20240829 00,4699.782528307036
14_20240829 01,3840.049966044632
14_20240829 02,2768.407766840341
14_20240829 03,4062.8816655954715
14_20240829 04,4460.260507342124
14_20240829 05,6634.795271800552
14_20240829 06,5162.025599960202
14_20240829 07,5276.409994013442
14_20240829 08,6276.208130213723
14_20240829 09,4496.784070702706
14_20240829 10,6700.7622979732805
14_20240829 11,4943.4894484846645
14_20240829 12,5096.066667647122
14_20240829 13,4678.553641695104
14_20240829 14,3771.129063459238
14_20240829 15,4709.130865296755
14_20240829 16,7134.341022862511
14_20240829 17,5920.902352667164
14_20240829 18,8013.50965018634
14_20240829 19,5421.8277783102385
14_20240829 20,5079.117727725892
14_20240829 21,4536.4068848346415
14_20240829 22,5976.933485798485
14_20240829 23,4427.880126158655
14_20240830 00,3033.257051331593
14_20240830 01,3446.905108714604
14_20240830 02,5935.1625050257535
14_20240830 03,5437.654437623043
14_20240830 04,6542.39346442764
14_20240830 05,6216.013740480574
14_20240830 06,3324.5866891214732
14_20240830 07,5527.334420227295
14_20240830 08,4358.170674833023
14_20240830 09,7323.150476620719
14_20240830 10,7479.114043379263
14_20240830 11,4779.23041195396
14_20240830 12,5906.15644719575
14_20240830 13,3605.6315986489694
14_20240830 14,4535.343375691469
14_20240830 15,6369.014445924032
14_20240830 16,2945.2134997123508
14_20240830 17,4868.689468731995
14_20240830 18,2722.3729356653266
14_20240830 19,5383.998434999397
14_20240830 20,3766.9273295919875
14_20240830 21,3648.2758660376758
14_20240830 22,2776.139582299491
14_20240830 23,5791.394850403334
14_20240831 00,4164.432904917072
14_20240831 01,6606.435751868134
14_20240831 02,4240.17282874986
14_20240831 03,5618.2298545580725
14_20240831 04,4861.8459685225125
14_20240831 05,4496.014751410387
14_20240831 06,5542.0624474090055
14_20240831 07,4986.9949305190075
14_20240831 08,4907.841618345188
14_20240831 09,5605.486612225401
14_20240831 10,5672.934051491618
14_20240831 11,3721.819699115861
14_20240831 12,4007.621905033797
14_20240831 13,4669.557876083132
14_20240831 14,5475.420402594973
14_20240831 15,4204.501645497637
14_20240831 16,6283.93758378062
14_20240831 17,4062.0485705990895
14_20240831 18,4227.8871172971885
14_20240831 19,5204.019517445975
14_20240831 20,4858.673079167532
14_20240831 21,5834.031986812635
14_20240831 22,3072.4400307395026
14_20240831 23,3558.934072951818
15_20240825 00,2875.4838566911285
15_20240825 01,4212.631183510978
15_20240825 02,2697.4082874485903
15_20240825 03,2437.4528993885906
15_20240825 04,4589.289306051431
15_20240825 05,1645.3861859564354
15_20240825 06,2038.2519912837922
15_20240825 07,1168.6428985257837
15_20240825 08,4179.6886981815
15_20240825 09,2926.909312326896
15_20240825 10,4206.570803057315
15_20240825 11,2189.0651176540186
15_20240825 12,2138.4227069110043
15_20240825 13,4688.909814604687
15_20240825 14,1879.2207386150233
15_20240825 15,2528.507583252731
15_20240825 16,2098.7311871800416
15_20240825 17,2434.106838006582
15_20240825 18,4967.769697683253
15_20240825 19,2684.633966558078
15_20240825 20,1373.8523847395072
15_20240825 21,2854.4781825634823
15_20240825 22,2649.0271093388637
15_20240825 23,2153.995175084055
15_20240826 00,3155.212874037472
15_20240826 01,1941.3173890704118
15_20240826 02,3121.029295809157
15_20240826 03,2872.913887066763
15_20240826 04,2845.433802196493
15_20240826 05,2205.652867759615
15_20240826 06,3452.194975232397
15_20240826 07,4112.561616672976
15_20240826 08,3177.0486335233
15_20240826 09,3603.949791059473
15_20240826 10,4629.643363537618
15_20240826 11,3076.6891829149254
15_20240826 12,2140.4866113633843
15_20240826 13,1838.4002541497493
15_20240826 14,2517.308339979363
15_20240826 15,3206.280710603709
15_20240826 16,3526.71832731225
15_20240826 17,4166.416751841809
15_20240826 18,3869.2830360418293
15_20240826 19,3500.9092588785334
15_20240826 20,5263.9698407291435
15_20240826 21,1491.3207846341463
15_20240826 22,2788.220058507347
15_20240826 23,2589.46723331037
15_20240827 00,2900.8730843359513
15_20240827 01,1865.7036011008067
15_20240827 02,1962.2951363251896
15_20240827 03,2666.517021396643
15_20240827 04,2968.9564925070144
15_20240827 05,3104.3312622230333
15_20240827 06,3221.758758638546
15_20240827 07,3601.9237767739696
15_20240827 08,2788.4767530190675
15_20240827 09,3053.810111318311
15_20240827 10,1662.6345652317962
15_20240827 11,1793.2974014775336
15_20240827 12,2746.5431182046996
15_20240827 13,2275.2444096561194
15_20240827 14,4454.952703770696
15_20240827 15,3681.041973869679
15_20240827 16,3352.6334406953792
15_20240827 17,5062.2125430221495
15_20240827 18,4643.291820504587
15_20240827 19,3436.91165038119
15_20240827 20,2729.30348190712
15_20240827 21,4797.3926556470515
15_20240827 22,2334.7262709487504
15_20240827 23,4789.383727571352
15_20240828 00,2602.622612004652
15_20240828 01,4203.985568923764
15_20240828 02,3602.2636103885898
15_20240828 03,3595.030994558975
15_20240828 04,3184.533772734795
15_20240828 05,1965.1072153916862
15_20240828 06,2668.2292199315866
15_20240828 07,1938.6325786477337
